date,ew_7d_test,ew_7d_pred,ew_30d_test,ew_30d_pred,ew_180d_test,ew_180d_pred,ew_365d_test,ew_365d_pred
2019-10-18 00:00:00+00:00,0.08108467307342618,0.6851088090900096,0.08108467307342618,0.6815455825381055,0.08108467307342618,0.6909634014423144,0.08108467307342618,0.6909634014423144
2019-10-19 00:00:00+00:00,0.09182931114337659,0.69585344715996,0.09182931114337659,0.6922902206080559,0.09182931114337659,0.7017080395122648,0.09182931114337659,0.7017080395122648
2019-10-20 00:00:00+00:00,0.09457218246853019,0.6931105758348064,0.09457218246853019,0.6950330919332095,0.09457218246853019,0.7044509108374184,0.09457218246853019,0.7044509108374184
2019-10-21 00:00:00+00:00,0.11460470212100159,0.7131430954872778,0.11460470212100159,0.7150656115856809,0.11460470212100159,0.7244834304898898,0.11460470212100159,0.7244834304898898
2019-10-22 00:00:00+00:00,0.11488997670756619,0.7128578209007133,0.11488997670756619,0.7153508861722455,0.11488997670756619,0.7247687050764544,0.11488997670756619,0.7247687050764544
2019-10-23 00:00:00+00:00,0.06868608876671028,0.7590617088415692,0.06868608876671028,0.7615547741131015,0.06868608876671028,0.7709725930173104,0.06868608876671028,0.7709725930173104
2019-10-24 00:00:00+00:00,0.04907831680177459,0.7786694808065049,0.04907831680177459,0.7811625460780371,0.04907831680177459,0.790580364982246,0.04907831680177459,0.790580364982246
2019-10-25 00:00:00+00:00,0.0989321208956224,0.8285232849003527,0.0989321208956224,0.8310163501718849,0.0989321208956224,0.8404341690760938,0.0989321208956224,0.8404341690760938
2019-10-26 00:00:00+00:00,0.2110026078884004,0.9405937718931306,0.2110026078884004,0.9430868371646629,0.2110026078884004,0.9525046560688718,0.2110026078884004,0.9525046560688718
2019-10-27 00:00:00+00:00,0.20884945873424748,0.9427469210472835,0.20884945873424748,0.9452399863188158,0.20884945873424748,0.9503515069147189,0.20884945873424748,0.9503515069147189
2019-10-28 00:00:00+00:00,0.2466128370282203,0.9805102993412563,0.2466128370282203,0.9830033646127886,0.2466128370282203,0.9881148852086917,0.2466128370282203,0.9881148852086917
2019-10-29 00:00:00+00:00,0.2451513134305804,0.9819718229388962,0.2451513134305804,0.9844648882104284,0.2451513134305804,0.9866533616110519,0.2451513134305804,0.9866533616110519
2019-10-30 00:00:00+00:00,0.22748184077410988,0.9996412955953666,0.22748184077410988,1.0021343608668989,0.22748184077410988,1.0043228342675223,0.22748184077410988,1.0043228342675223
2019-10-31 00:00:00+00:00,0.23664972825881359,1.0088091830800703,0.23664972825881359,0.9929664733821952,0.23664972825881359,1.013490721752226,0.23664972825881359,1.013490721752226
2019-11-01 00:00:00+00:00,0.2334181700905402,1.0120407412483436,0.2334181700905402,0.9961980315504686,0.2334181700905402,1.0167222799204993,0.2334181700905402,1.0167222799204993
2019-11-02 00:00:00+00:00,0.2506398040565293,1.0292623752143328,0.2506398040565293,1.0134196655164578,0.2506398040565293,1.0339439138864885,0.2506398040565293,1.0339439138864885
2019-11-03 00:00:00+00:00,0.2486639077633641,1.0312382715074981,0.2486639077633641,1.015395561809623,0.2486639077633641,1.0319680175933232,0.2486639077633641,1.0319680175933232
2019-11-04 00:00:00+00:00,0.25471039819607694,1.037284761940211,0.25471039819607694,1.0093490713769102,0.25471039819607694,1.0380145080260361,0.25471039819607694,1.0380145080260361
2019-11-05 00:00:00+00:00,0.25287434959838256,1.0391208105379055,0.25287434959838256,1.0111851199746047,0.25287434959838256,1.0361784594283416,0.25287434959838256,1.0361784594283416
2019-11-06 00:00:00+00:00,0.26071137284055157,1.0469578337800745,0.26071137284055157,1.0033480967324357,0.26071137284055157,1.0440154826705106,0.26071137284055157,1.0440154826705106
2019-11-07 00:00:00+00:00,0.24828090654514037,1.0593883000754856,0.24828090654514037,1.0157785630278469,0.24828090654514037,1.0564459489659217,0.24828090654514037,1.0564459489659217
2019-11-08 00:00:00+00:00,0.23831304179210008,1.069356164828526,0.23831304179210008,1.0257464277808872,0.23831304179210008,1.066413813718962,0.23831304179210008,1.066413813718962
2019-11-09 00:00:00+00:00,0.2340013956048831,1.073667811015743,0.2340013956048831,1.0300580739681042,0.2340013956048831,1.070725459906179,0.2340013956048831,1.070725459906179
2019-11-10 00:00:00+00:00,0.24324141569774219,1.082907831108602,0.24324141569774219,1.0392980940609633,0.24324141569774219,1.0799654799990381,0.24324141569774219,1.0799654799990381
2019-11-11 00:00:00+00:00,0.23700903643425258,1.0891402103720915,0.23700903643425258,1.0455304733244528,0.23700903643425258,1.0861978592625277,0.23700903643425258,1.0861978592625277
2019-11-12 00:00:00+00:00,0.23970947153801989,1.0864397752683241,0.23970947153801989,1.0428300382206854,0.23970947153801989,1.088898294366295,0.23970947153801989,1.088898294366295
2019-11-13 00:00:00+00:00,0.24118978558672668,1.0849594612196174,0.24118978558672668,1.0413497241719787,0.24118978558672668,1.0903786084150018,0.24118978558672668,1.0903786084150018
2019-11-14 00:00:00+00:00,0.2491747250335652,1.092944400666456,0.2491747250335652,1.0493346636188172,0.2491747250335652,1.0983635478618403,0.2491747250335652,1.0983635478618403
2019-11-15 00:00:00+00:00,0.2597101372718078,1.1034798129046985,0.2597101372718078,1.0598700758570598,0.2597101372718078,1.108898960100083,0.2597101372718078,1.108898960100083
2019-11-16 00:00:00+00:00,0.2835962305416969,1.1273659061745875,0.2835962305416969,1.0837561691269488,0.2835962305416969,1.132785053369972,0.2835962305416969,1.132785053369972
2019-11-17 00:00:00+00:00,0.30036112789865793,1.1441308035315485,0.30036112789865793,1.1005210664839098,0.30036112789865793,1.149549950726933,0.30036112789865793,1.149549950726933
2019-11-18 00:00:00+00:00,0.289886387369426,1.1546055440607803,0.289886387369426,1.1109958070131416,0.289886387369426,1.1600246912561647,0.289886387369426,1.1600246912561647
2019-11-19 00:00:00+00:00,0.24536139438421423,1.1991305370459922,0.24536139438421423,1.1555207999983534,0.24536139438421423,1.2045496842413765,0.24536139438421423,1.2045496842413765
2019-11-20 00:00:00+00:00,0.2584513161777832,1.212220458839561,0.2584513161777832,1.1686107217919224,0.2584513161777832,1.2176396060349455,0.2584513161777832,1.2176396060349455
2019-11-21 00:00:00+00:00,0.2184582189884277,1.2522135560289165,0.2184582189884277,1.2086038189812778,0.2184582189884277,1.2576327032243009,0.2184582189884277,1.2576327032243009
2019-11-22 00:00:00+00:00,0.1472712406102033,1.323400534407141,0.1472712406102033,1.2797907973595022,0.1472712406102033,1.3288196816025253,0.1472712406102033,1.3288196816025253
2019-11-23 00:00:00+00:00,0.1419694272597814,1.3287023477575628,0.1419694272597814,1.285092610709924,0.1419694272597814,1.3341214949529472,0.1419694272597814,1.3235178682521034
2019-11-24 00:00:00+00:00,0.1399096508989545,1.3307621241183898,0.1399096508989545,1.287152387070751,0.1399096508989545,1.3361812713137742,0.1399096508989545,1.3214580918912764
2019-11-25 00:00:00+00:00,0.09271040092431819,1.377961374093026,0.09271040092431819,1.3343516370453874,0.09271040092431819,1.3833805212884105,0.09271040092431819,1.3686573418659127
2019-11-26 00:00:00+00:00,0.1289602419057859,1.4142112150744939,0.1289602419057859,1.3706014780268552,0.1289602419057859,1.4196303622698783,0.1289602419057859,1.4049071828473805
2019-11-27 00:00:00+00:00,0.1426416718170039,1.427892644985712,0.1426416718170039,1.3842829079380732,0.1426416718170039,1.4333117921810963,0.1426416718170039,1.4185886127585985
2019-11-28 00:00:00+00:00,0.159281771835243,1.444532745003951,0.159281771835243,1.4009230079563122,0.159281771835243,1.4499518921993353,0.159281771835243,1.4352287127768375
2019-11-29 00:00:00+00:00,0.183480699472361,1.4687316726410689,0.183480699472361,1.4251219355934301,0.183480699472361,1.4741508198364532,0.183480699472361,1.4594276404139555
2019-11-30 00:00:00+00:00,0.1911771332026195,1.4764281063713274,0.1911771332026195,1.4328183693236887,0.1911771332026195,1.4818472535667118,0.1911771332026195,1.467124074144214
2019-12-01 00:00:00+00:00,0.1752155294464548,1.492389710127492,0.1752155294464548,1.4487799730798534,0.1752155294464548,1.4978088573228765,0.1752155294464548,1.4830856779003787
2019-12-02 00:00:00+00:00,0.1853675397600698,1.5025417204411071,0.1853675397600698,1.4589319833934684,0.1853675397600698,1.5079608676364915,0.1853675397600698,1.4932376882139937
2019-12-03 00:00:00+00:00,0.18719587420358771,1.5007133859975892,0.18719587420358771,1.4607603178369863,0.18719587420358771,1.5097892020800094,0.18719587420358771,1.4950660226575117
2019-12-04 00:00:00+00:00,0.18114343064722171,1.5067658295539552,0.18114343064722171,1.4547078742806203,0.18114343064722171,1.5158416456363755,0.18114343064722171,1.4890135791011456
2019-12-05 00:00:00+00:00,0.18133756885693772,1.5065716913442393,0.18133756885693772,1.4549020124903362,0.18133756885693772,1.5156475074266595,0.18133756885693772,1.4892077173108615
2019-12-06 00:00:00+00:00,0.188202482420278,1.5134366049075796,0.188202482420278,1.4617669260536765,0.188202482420278,1.5225124209899998,0.188202482420278,1.4960726308742018
2019-12-07 00:00:00+00:00,0.2037539439896265,1.528988066476928,0.2037539439896265,1.477318387623025,0.2037539439896265,1.5380638825593482,0.2037539439896265,1.5116240924435502
2019-12-08 00:00:00+00:00,0.2048971569928668,1.5278448534736877,0.2048971569928668,1.4784616006262652,0.2048971569928668,1.536920669556108,0.2048971569928668,1.5127673054467905
2019-12-09 00:00:00+00:00,0.19768142114714732,1.5350605893194071,0.19768142114714732,1.4856773364719846,0.19768142114714732,1.5441364054018274,0.19768142114714732,1.51998304129251
2019-12-10 00:00:00+00:00,0.1600414700857883,1.5727005403807661,0.1600414700857883,1.5233172875333436,0.1600414700857883,1.5817763564631864,0.1600414700857883,1.557622992353869
2019-12-11 00:00:00+00:00,0.13920339170600451,1.59353861876055,0.13920339170600451,1.5441553659131275,0.13920339170600451,1.6026144348429703,0.13920339170600451,1.5784610707336528
2019-12-12 00:00:00+00:00,0.1467005035555326,1.6010357306100782,0.1467005035555326,1.5516524777626557,0.1467005035555326,1.6101115466924985,0.1467005035555326,1.585958182583181
2019-12-13 00:00:00+00:00,0.145399084549509,1.6023371496161019,0.145399084549509,1.550351058756632,0.145399084549509,1.611412965698522,0.145399084549509,1.5846567635771573
2019-12-14 00:00:00+00:00,0.1422571852276312,1.6054790489379795,0.1422571852276312,1.5472091594347543,0.1422571852276312,1.6145548650203998,0.1422571852276312,1.5815148642552797
2019-12-15 00:00:00+00:00,0.1407927163537441,1.6069435178118667,0.1407927163537441,1.5457446905608672,0.1407927163537441,1.616019333894287,0.1407927163537441,1.5800503953813925
2019-12-16 00:00:00+00:00,0.1342144947314517,1.6135217394341592,0.1342144947314517,1.5391664689385747,0.1342144947314517,1.6225975555165795,0.1342144947314517,1.586628617003685
2019-12-17 00:00:00+00:00,0.0774171623756938,1.6703190717899172,0.0774171623756938,1.5959638012943325,0.0774171623756938,1.6793948878723373,0.0774171623756938,1.6434259493594428
2019-12-18 00:00:00+00:00,0.07019638036063229,1.6775398538049788,0.07019638036063229,1.5887430192792709,0.07019638036063229,1.6866156698873989,0.07019638036063229,1.6506467313745044
2019-12-19 00:00:00+00:00,0.11204953151550628,1.719393004959853,0.11204953151550628,1.630596170434145,0.11204953151550628,1.728468821042273,0.11204953151550628,1.6924998825293784
2019-12-20 00:00:00+00:00,0.11311628968709968,1.7183262467882596,0.11311628968709968,1.6316629286057382,0.11311628968709968,1.7274020628706797,0.11311628968709968,1.6935666407009717
2019-12-21 00:00:00+00:00,0.12938536454038999,1.73459532164155,0.12938536454038999,1.6479320034590286,0.12938536454038999,1.74367113772397,0.12938536454038999,1.709835715554262
2019-12-22 00:00:00+00:00,0.13136261113975958,1.7326180750421802,0.13136261113975958,1.6499092500583983,0.13136261113975958,1.7416938911246003,0.13136261113975958,1.7118129621536318
2019-12-23 00:00:00+00:00,0.15836819323301948,1.7596236571354402,0.15836819323301948,1.6769148321516583,0.15836819323301948,1.7686994732178603,0.15836819323301948,1.7388185442468918
2019-12-24 00:00:00+00:00,0.11418749884357338,1.8038043515248863,0.11418749884357338,1.7210955265411043,0.11418749884357338,1.8128801676073063,0.11418749884357338,1.7829992386363378
2019-12-25 00:00:00+00:00,0.11097071640556187,1.8070211339628979,0.11097071640556187,1.7178787441030927,0.11097071640556187,1.816096950045318,0.11097071640556187,1.7797824561983262
2019-12-26 00:00:00+00:00,0.11916530476202808,1.8152157223193641,0.11916530476202808,1.726073332459559,0.11916530476202808,1.8242915384017842,0.11916530476202808,1.7879770445547924
2019-12-27 00:00:00+00:00,0.10246718390725418,1.831913843174138,0.10246718390725418,1.7427714533143328,0.10246718390725418,1.840989659256558,0.10246718390725418,1.8046751654095663
2019-12-28 00:00:00+00:00,0.11034460044330768,1.8397912597101915,0.11034460044330768,1.7506488698503864,0.11034460044330768,1.8488670757926116,0.11034460044330768,1.8125525819456199
2019-12-29 00:00:00+00:00,0.13420816356764428,1.8636548228345282,0.13420816356764428,1.774512432974723,0.13420816356764428,1.8727306389169482,0.13420816356764428,1.8364161450699565
2019-12-30 00:00:00+00:00,0.11596228827620829,1.8819006981259643,0.11596228827620829,1.7927583082661591,0.11596228827620829,1.8909765142083843,0.11596228827620829,1.8546620203613926
2019-12-31 00:00:00+00:00,0.11624938731508809,1.8816135990870846,0.11624938731508809,1.7930454073050388,0.11624938731508809,1.8906894151695046,0.11624938731508809,1.8549491194002723
2020-01-01 00:00:00+00:00,0.1345365516533189,1.8999007634253153,0.1345365516533189,1.8113325716432696,0.1345365516533189,1.9089765795077354,0.1345365516533189,1.873236283738503
2020-01-02 00:00:00+00:00,0.1234569769880097,1.9109803380906245,0.1234569769880097,1.8224121463085787,0.1234569769880097,1.9200561541730445,0.1234569769880097,1.8843158584038122
2020-01-03 00:00:00+00:00,0.1337420041277476,1.9212653652303624,0.1337420041277476,1.8326971734483166,0.1337420041277476,1.9303411813127824,0.1337420041277476,1.89460088554355
2020-01-04 00:00:00+00:00,0.15231251306851248,1.9398358741711272,0.15231251306851248,1.8512676823890815,0.15231251306851248,1.9489116902535473,0.15231251306851248,1.913171394484315
2020-01-05 00:00:00+00:00,0.17118631382732788,1.9587096749299426,0.17118631382732788,1.8701414831478969,0.17118631382732788,1.9677854910123627,0.17118631382732788,1.9320451952431303
2020-01-06 00:00:00+00:00,0.17963369966714748,1.9671570607697622,0.17963369966714748,1.8785888689877164,0.17963369966714748,1.9762328768521822,0.17963369966714748,1.9404925810829499
2020-01-07 00:00:00+00:00,0.21139869974313608,1.9989220608457507,0.21139869974313608,1.910353869063705,0.21139869974313608,2.007997876928171,0.21139869974313608,1.9722575811589385
2020-01-08 00:00:00+00:00,0.22361004171625218,2.0111334028188668,0.22361004171625218,1.922565211036821,0.22361004171625218,2.0202092189012872,0.22361004171625218,1.9844689231320545
2020-01-09 00:00:00+00:00,0.20611590892201118,2.028627535613108,0.20611590892201118,1.940059343831062,0.20611590892201118,2.0377033516955283,0.20611590892201118,2.0019630559262955
2020-01-10 00:00:00+00:00,0.19651348318851047,2.0382299613466084,0.19651348318851047,1.9496617695645628,0.19651348318851047,2.047305777429029,0.19651348318851047,2.011565481659796
2020-01-11 00:00:00+00:00,0.23082951485371048,2.072545993011808,0.23082951485371048,1.9839778012297629,0.23082951485371048,2.0816218090942287,0.23082951485371048,2.045881513324996
2020-01-12 00:00:00+00:00,0.23845112219753478,2.0801676003556326,0.23845112219753478,1.991599408573587,0.23845112219753478,2.089243416438053,0.23845112219753478,2.0535031206688203
2020-01-13 00:00:00+00:00,0.22785817251017598,2.0907605500429916,0.22785817251017598,2.0021923582609458,0.22785817251017598,2.099836366125412,0.22785817251017598,2.0640960703561793
2020-01-14 00:00:00+00:00,0.2778781917502496,2.140780569283065,0.2778781917502496,2.0522123775010193,0.2778781917502496,2.1498563853654855,0.2778781917502496,2.1141160895962527
2020-01-15 00:00:00+00:00,0.332706302110464,2.1956086796432794,0.332706302110464,2.1070404878612337,0.332706302110464,2.2046844957257,0.332706302110464,2.168944199956467
2020-01-16 00:00:00+00:00,0.3208804165246415,2.207434565229102,0.3208804165246415,2.118866373447056,0.3208804165246415,2.2165103813115223,0.3208804165246415,2.1807700855422896
2020-01-17 00:00:00+00:00,0.3430915394251298,2.2296456881295903,0.3430915394251298,2.1410774963475445,0.3430915394251298,2.2387215042120108,0.3430915394251298,2.202981208442778
2020-01-18 00:00:00+00:00,0.35781400578043054,2.244368154484891,0.35781400578043054,2.155799962702845,0.35781400578043054,2.2534439705673113,0.35781400578043054,2.2177036747980785
2020-01-19 00:00:00+00:00,0.34756346446525305,2.2546186958000685,0.34756346446525305,2.1660505040180227,0.34756346446525305,2.263694511882489,0.34756346446525305,2.227954216113256
2020-01-20 00:00:00+00:00,0.33135035159085263,2.270831808674469,0.33135035159085263,2.182263616892423,0.33135035159085263,2.2799076247568895,0.33135035159085263,2.2441673289876567
2020-01-21 00:00:00+00:00,0.34294904046485974,2.282430497548476,0.34294904046485974,2.19386230576643,0.34294904046485974,2.2915063136308964,0.34294904046485974,2.2557660178616636
2020-01-22 00:00:00+00:00,0.35146215791725993,2.290943615000876,0.35146215791725993,2.20237542321883,0.35146215791725993,2.3000194310832964,0.35146215791725993,2.2642791353140637
2020-01-23 00:00:00+00:00,0.3285844535920157,2.31382131932612,0.3285844535920157,2.2252531275440743,0.3285844535920157,2.3228971354085406,0.3285844535920157,2.287156839639308
2020-01-24 00:00:00+00:00,0.3294595891050347,2.312946183813101,0.3294595891050347,2.224377992031055,0.3294595891050347,2.32377227092156,0.3294595891050347,2.288031975152327
2020-01-25 00:00:00+00:00,0.3430737812834618,2.326560375991528,0.3430737812834618,2.237992184209482,0.3430737812834618,2.3373864630999868,0.3430737812834618,2.301646167330754
2020-01-26 00:00:00+00:00,0.3570102123156178,2.340496807023684,0.3570102123156178,2.251928615241638,0.3570102123156178,2.3513228941321427,0.3570102123156178,2.31558259836291
2020-01-27 00:00:00+00:00,0.3747812452228324,2.3582678399308983,0.3747812452228324,2.2696996481488525,0.3747812452228324,2.369093927039357,0.3747812452228324,2.3333536312701244
2020-01-28 00:00:00+00:00,0.3974446582727157,2.3809312529807816,0.3974446582727157,2.292363061198736,0.3974446582727157,2.3917573400892405,0.3974446582727157,2.3560170443200077
2020-01-29 00:00:00+00:00,0.4228073292404316,2.4062939239484975,0.4228073292404316,2.3177257321664517,0.4228073292404316,2.4171200110569564,0.4228073292404316,2.3813797152877236
2020-01-30 00:00:00+00:00,0.4232620641204515,2.4058391890684776,0.4232620641204515,2.317270997286432,0.4232620641204515,2.4175747459369763,0.4232620641204515,2.3818344501677435
2020-01-31 00:00:00+00:00,0.43681625967334337,2.4193933846213693,0.43681625967334337,2.3308251928393235,0.43681625967334337,2.431128941489868,0.43681625967334337,2.3953886457206353
2020-02-01 00:00:00+00:00,0.46032270089209637,2.442899825840122,0.46032270089209637,2.3543316340580764,0.46032270089209637,2.454635382708621,0.46032270089209637,2.418895086939388
2020-02-02 00:00:00+00:00,0.48259947490812277,2.465176599856149,0.48259947490812277,2.376608408074103,0.48259947490812277,2.4769121567246475,0.48259947490812277,2.4411718609554147
2020-02-03 00:00:00+00:00,0.47911024868788304,2.4686658260763883,0.47911024868788304,2.3800976342943425,0.47911024868788304,2.480401382944887,0.47911024868788304,2.437682634735175
2020-02-04 00:00:00+00:00,0.47894023482734127,2.46883583993693,0.47894023482734127,2.3802676481548843,0.47894023482734127,2.480571396805429,0.47894023482734127,2.4375126208746334
2020-02-05 00:00:00+00:00,0.5136051861225827,2.5035007912321716,0.5136051861225827,2.414932599450126,0.5136051861225827,2.5152363481006703,0.5136051861225827,2.472177572169875
2020-02-06 00:00:00+00:00,0.5706096874246458,2.5605052925342346,0.5706096874246458,2.471937100752189,0.5706096874246458,2.5722408494027333,0.5706096874246458,2.529182073471938
2020-02-07 00:00:00+00:00,0.6108033410990545,2.6006989462086434,0.6108033410990545,2.5121307544265976,0.6108033410990545,2.612434503077142,0.6108033410990545,2.5693757271463467
2020-02-08 00:00:00+00:00,0.6553093739067645,2.6452049790163534,0.6553093739067645,2.5566367872343077,0.6553093739067645,2.656940535884852,0.6553093739067645,2.6138817599540567
2020-02-09 00:00:00+00:00,0.6946736186098302,2.684569223719419,0.6946736186098302,2.5960010319373734,0.6946736186098302,2.696304780587918,0.6946736186098302,2.6532460046571225
2020-02-10 00:00:00+00:00,0.6723977459119177,2.706845096417332,0.6723977459119177,2.618276904635286,0.6723977459119177,2.7185806532858305,0.6723977459119177,2.675521877355035
2020-02-11 00:00:00+00:00,0.6793455769930818,2.713792927498496,0.6793455769930818,2.611329073554122,0.6793455769930818,2.7255284843669947,0.6793455769930818,2.6824697084361993
2020-02-12 00:00:00+00:00,0.7347979854994321,2.7692453360048463,0.7347979854994321,2.6667814820604723,0.7347979854994321,2.780980892873345,0.7347979854994321,2.7379221169425496
2020-02-13 00:00:00+00:00,0.7496548377862711,2.784102188291685,0.7496548377862711,2.6519246297736334,0.7496548377862711,2.795837745160184,0.7496548377862711,2.7527789692293885
2020-02-14 00:00:00+00:00,0.7664300372438446,2.8008773877492588,0.7664300372438446,2.668699829231207,0.7664300372438446,2.8126129446177575,0.7664300372438446,2.769554168686962
2020-02-15 00:00:00+00:00,0.7788118608590948,2.813259211364509,0.7788118608590948,2.6563180056159568,0.7788118608590948,2.8249947682330077,0.7788118608590948,2.7819359923022122
2020-02-16 00:00:00+00:00,0.7262717151261532,2.8657993570974507,0.7262717151261532,2.7088581513488985,0.7262717151261532,2.8775349139659494,0.7262717151261532,2.834476138035154
2020-02-17 00:00:00+00:00,0.6827710461357605,2.9093000260878434,0.6827710461357605,2.7523588203392912,0.6827710461357605,2.921035582956342,0.6827710461357605,2.8779768070255467
